sample_id,split,kind,speech_speaker,speech_file,music_track_id,music_license,snr_db,npy_path
2718,val,clean_speech,3536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3536/23268/3536-23268-0002.flac,,,,/tmp/phi1/dataset/002718.npy
2719,val,clean_speech,3000,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3000/15664/3000-15664-0010.flac,,,,/tmp/phi1/dataset/002719.npy
2720,val,clean_speech,1919,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1919/142785/1919-142785-0007.flac,,,,/tmp/phi1/dataset/002720.npy
2721,val,clean_speech,3536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3536/23268/3536-23268-0008.flac,,,,/tmp/phi1/dataset/002721.npy
2722,val,clean_speech,2035,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2035/152373/2035-152373-0016.flac,,,,/tmp/phi1/dataset/002722.npy
2723,val,clean_speech,1919,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1919/142785/1919-142785-0061.flac,,,,/tmp/phi1/dataset/002723.npy
2724,val,clean_speech,1919,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1919/142785/1919-142785-0017.flac,,,,/tmp/phi1/dataset/002724.npy
2725,val,clean_speech,3081,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3081/166546/3081-166546-0051.flac,,,,/tmp/phi1/dataset/002725.npy
2726,val,clean_speech,3000,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3000/15664/3000-15664-0001.flac,,,,/tmp/phi1/dataset/002726.npy
2727,val,clean_speech,1919,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1919/142785/1919-142785-0007.flac,,,,/tmp/phi1/dataset/002727.npy
2728,val,clean_speech,1462,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1462/170138/1462-170138-0000.flac,,,,/tmp/phi1/dataset/002728.npy
2729,val,clean_speech,1462,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1462/170138/1462-170138-0022.flac,,,,/tmp/phi1/dataset/002729.npy
2730,val,clean_speech,2035,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2035/152373/2035-152373-0017.flac,,,,/tmp/phi1/dataset/002730.npy
2731,val,clean_speech,3081,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3081/166546/3081-166546-0022.flac,,,,/tmp/phi1/dataset/002731.npy
2732,val,clean_speech,1462,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1462/170138/1462-170138-0010.flac,,,,/tmp/phi1/dataset/002732.npy
2733,val,clean_speech,1919,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1919/142785/1919-142785-0061.flac,,,,/tmp/phi1/dataset/002733.npy
2734,val,clean_speech,3536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3536/23268/3536-23268-0011.flac,,,,/tmp/phi1/dataset/002734.npy
2735,val,clean_speech,3000,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3000/15664/3000-15664-0045.flac,,,,/tmp/phi1/dataset/002735.npy
2736,val,clean_speech,2035,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2035/152373/2035-152373-0015.flac,,,,/tmp/phi1/dataset/002736.npy
2737,val,clean_speech,3000,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3000/15664/3000-15664-0037.flac,,,,/tmp/phi1/dataset/002737.npy
2738,val,clean_speech,3081,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3081/166546/3081-166546-0071.flac,,,,/tmp/phi1/dataset/002738.npy
2739,val,clean_speech,1919,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1919/142785/1919-142785-0036.flac,,,,/tmp/phi1/dataset/002739.npy
2740,val,clean_speech,3000,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3000/15664/3000-15664-0001.flac,,,,/tmp/phi1/dataset/002740.npy
2741,val,clean_speech,1462,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1462/170138/1462-170138-0013.flac,,,,/tmp/phi1/dataset/002741.npy
2742,val,clean_speech,3536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3536/23268/3536-23268-0023.flac,,,,/tmp/phi1/dataset/002742.npy
2743,val,clean_speech,1919,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1919/142785/1919-142785-0055.flac,,,,/tmp/phi1/dataset/002743.npy
2744,val,clean_speech,1919,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1919/142785/1919-142785-0033.flac,,,,/tmp/phi1/dataset/002744.npy
2745,val,clean_speech,3536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3536/23268/3536-23268-0027.flac,,,,/tmp/phi1/dataset/002745.npy
2746,val,clean_speech,2035,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2035/147961/2035-147961-0021.flac,,,,/tmp/phi1/dataset/002746.npy
2747,val,clean_speech,3081,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3081/166546/3081-166546-0023.flac,,,,/tmp/phi1/dataset/002747.npy
2748,val,clean_speech,2035,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2035/147961/2035-147961-0005.flac,,,,/tmp/phi1/dataset/002748.npy
2749,val,clean_speech,1919,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1919/142785/1919-142785-0008.flac,,,,/tmp/phi1/dataset/002749.npy
2750,val,clean_speech,2035,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2035/152373/2035-152373-0013.flac,,,,/tmp/phi1/dataset/002750.npy
2751,val,clean_speech,1462,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1462/170145/1462-170145-0007.flac,,,,/tmp/phi1/dataset/002751.npy
2752,val,clean_speech,3000,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3000/15664/3000-15664-0017.flac,,,,/tmp/phi1/dataset/002752.npy
2753,val,clean_speech,3081,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3081/166546/3081-166546-0000.flac,,,,/tmp/phi1/dataset/002753.npy
2754,val,clean_speech,2035,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2035/152373/2035-152373-0012.flac,,,,/tmp/phi1/dataset/002754.npy
2755,val,clean_speech,3000,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3000/15664/3000-15664-0040.flac,,,,/tmp/phi1/dataset/002755.npy
2756,val,clean_speech,3536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3536/23268/3536-23268-0017.flac,,,,/tmp/phi1/dataset/002756.npy
2757,val,clean_speech,1462,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1462/170138/1462-170138-0024.flac,,,,/tmp/phi1/dataset/002757.npy
2758,val,clean_speech,3536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3536/23268/3536-23268-0000.flac,,,,/tmp/phi1/dataset/002758.npy
2759,val,clean_speech,3536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3536/23268/3536-23268-0019.flac,,,,/tmp/phi1/dataset/002759.npy
2760,val,clean_speech,1462,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1462/170142/1462-170142-0016.flac,,,,/tmp/phi1/dataset/002760.npy
2761,val,clean_speech,1462,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1462/170142/1462-170142-0025.flac,,,,/tmp/phi1/dataset/002761.npy
2762,val,clean_speech,3536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3536/23268/3536-23268-0022.flac,,,,/tmp/phi1/dataset/002762.npy
2763,val,clean_speech,1919,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1919/142785/1919-142785-0049.flac,,,,/tmp/phi1/dataset/002763.npy
2764,val,clean_speech,3081,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3081/166546/3081-166546-0088.flac,,,,/tmp/phi1/dataset/002764.npy
2765,val,clean_speech,3081,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3081/166546/3081-166546-0077.flac,,,,/tmp/phi1/dataset/002765.npy
2766,val,clean_speech,1919,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1919/142785/1919-142785-0053.flac,,,,/tmp/phi1/dataset/002766.npy
2767,val,clean_speech,3000,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3000/15664/3000-15664-0041.flac,,,,/tmp/phi1/dataset/002767.npy
2768,val,clean_speech,1462,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1462/170145/1462-170145-0000.flac,,,,/tmp/phi1/dataset/002768.npy
2769,val,clean_speech,1462,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1462/170142/1462-170142-0006.flac,,,,/tmp/phi1/dataset/002769.npy
2770,val,clean_speech,3000,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3000/15664/3000-15664-0005.flac,,,,/tmp/phi1/dataset/002770.npy
2771,val,clean_speech,3000,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3000/15664/3000-15664-0011.flac,,,,/tmp/phi1/dataset/002771.npy
2772,val,clean_speech,3000,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3000/15664/3000-15664-0015.flac,,,,/tmp/phi1/dataset/002772.npy
2773,val,clean_speech,3536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3536/8226/3536-8226-0026.flac,,,,/tmp/phi1/dataset/002773.npy
2774,val,clean_speech,1919,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1919/142785/1919-142785-0032.flac,,,,/tmp/phi1/dataset/002774.npy
2775,val,clean_speech,1919,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1919/142785/1919-142785-0023.flac,,,,/tmp/phi1/dataset/002775.npy
2776,val,clean_speech,3536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3536/23268/3536-23268-0017.flac,,,,/tmp/phi1/dataset/002776.npy
2777,val,clean_speech,3536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3536/23268/3536-23268-0012.flac,,,,/tmp/phi1/dataset/002777.npy
2778,val,clean_speech,1919,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1919/142785/1919-142785-0005.flac,,,,/tmp/phi1/dataset/002778.npy
2779,val,clean_speech,2035,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2035/152373/2035-152373-0018.flac,,,,/tmp/phi1/dataset/002779.npy
2780,val,clean_speech,1462,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1462/170138/1462-170138-0021.flac,,,,/tmp/phi1/dataset/002780.npy
2781,val,clean_speech,1462,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1462/170145/1462-170145-0004.flac,,,,/tmp/phi1/dataset/002781.npy
2782,val,clean_speech,1919,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1919/142785/1919-142785-0003.flac,,,,/tmp/phi1/dataset/002782.npy
2783,val,clean_speech,1462,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1462/170138/1462-170138-0011.flac,,,,/tmp/phi1/dataset/002783.npy
2784,val,clean_speech,2035,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2035/152373/2035-152373-0013.flac,,,,/tmp/phi1/dataset/002784.npy
2785,val,clean_speech,3081,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3081/166546/3081-166546-0074.flac,,,,/tmp/phi1/dataset/002785.npy
2786,val,clean_speech,2035,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2035/152373/2035-152373-0007.flac,,,,/tmp/phi1/dataset/002786.npy
2787,val,clean_speech,3536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3536/8226/3536-8226-0008.flac,,,,/tmp/phi1/dataset/002787.npy
2788,val,clean_speech,3000,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3000/15664/3000-15664-0011.flac,,,,/tmp/phi1/dataset/002788.npy
2789,val,clean_speech,1462,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1462/170145/1462-170145-0000.flac,,,,/tmp/phi1/dataset/002789.npy
2790,val,clean_speech,3000,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3000/15664/3000-15664-0024.flac,,,,/tmp/phi1/dataset/002790.npy
2791,val,clean_speech,1919,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1919/142785/1919-142785-0036.flac,,,,/tmp/phi1/dataset/002791.npy
2792,val,clean_speech,2035,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2035/152373/2035-152373-0014.flac,,,,/tmp/phi1/dataset/002792.npy
2793,val,clean_speech,2035,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/2035/147960/2035-147960-0000.flac,,,,/tmp/phi1/dataset/002793.npy
2794,val,clean_speech,3536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3536/23268/3536-23268-0007.flac,,,,/tmp/phi1/dataset/002794.npy
2795,val,clean_speech,3081,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3081/166546/3081-166546-0082.flac,,,,/tmp/phi1/dataset/002795.npy
2796,val,clean_speech,1919,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1919/142785/1919-142785-0008.flac,,,,/tmp/phi1/dataset/002796.npy
2797,val,clean_speech,3536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3536/23268/3536-23268-0024.flac,,,,/tmp/phi1/dataset/002797.npy
2798,val,clean_speech,3536,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3536/8226/3536-8226-0000.flac,,,,/tmp/phi1/dataset/002798.npy
2799,val,clean_speech,3000,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/3000/15664/3000-15664-0038.flac,,,,/tmp/phi1/dataset/002799.npy
2800,val,clean_speech,1462,/home/aidevcon/Downloads/DATASET/librispeech/LibriSpeech/dev-clean/1462/170138/1462-170138-0005.flac,,,,/tmp/phi1/dataset/002800.npy
2801,val,clean_music,,,144587,Attribution-ShareAlike,,/tmp/phi1/dataset/002801.npy
2802,val,clean_music,,,133456,CC0 1.0 Universal,,/tmp/phi1/dataset/002802.npy
2803,val,clean_music,,,133441,CC0 1.0 Universal,,/tmp/phi1/dataset/002803.npy
2804,val,clean_music,,,139226,Attribution,,/tmp/phi1/dataset/002804.npy
2805,val,clean_music,,,75933,Creative Commons Attribution,,/tmp/phi1/dataset/002805.npy
2806,val,clean_music,,,122364,Attribution,,/tmp/phi1/dataset/002806.npy
2807,val,clean_music,,,113970,Attribution,,/tmp/phi1/dataset/002807.npy
2808,val,clean_music,,,148218,Attribution,,/tmp/phi1/dataset/002808.npy
2809,val,clean_music,,,141617,Attribution,,/tmp/phi1/dataset/002809.npy
2810,val,clean_music,,,80517,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/002810.npy
2811,val,clean_music,,,123966,Attribution,,/tmp/phi1/dataset/002811.npy
2812,val,clean_music,,,139226,Attribution,,/tmp/phi1/dataset/002812.npy
2813,val,clean_music,,,115812,Attribution,,/tmp/phi1/dataset/002813.npy
2814,val,clean_music,,,62458,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/002814.npy
2815,val,clean_music,,,121314,Attribution,,/tmp/phi1/dataset/002815.npy
2816,val,clean_music,,,143058,Attribution,,/tmp/phi1/dataset/002816.npy
2817,val,clean_music,,,114404,Attribution,,/tmp/phi1/dataset/002817.npy
2818,val,clean_music,,,113702,Attribution-ShareAlike,,/tmp/phi1/dataset/002818.npy
2819,val,clean_music,,,143046,Attribution,,/tmp/phi1/dataset/002819.npy
2820,val,clean_music,,,148233,Attribution,,/tmp/phi1/dataset/002820.npy
2821,val,clean_music,,,22477,Attribution 3.0 United States,,/tmp/phi1/dataset/002821.npy
2822,val,clean_music,,,115771,Attribution,,/tmp/phi1/dataset/002822.npy
2823,val,clean_music,,,88860,Attribution 3.0 United States,,/tmp/phi1/dataset/002823.npy
2824,val,clean_music,,,147413,Attribution,,/tmp/phi1/dataset/002824.npy
2825,val,clean_music,,,75750,Creative Commons Attribution,,/tmp/phi1/dataset/002825.npy
2826,val,clean_music,,,54467,Creative Commons Attribution,,/tmp/phi1/dataset/002826.npy
2827,val,clean_music,,,133452,CC0 1.0 Universal,,/tmp/phi1/dataset/002827.npy
2828,val,clean_music,,,38880,Public Domain,,/tmp/phi1/dataset/002828.npy
2829,val,clean_music,,,152569,Attribution,,/tmp/phi1/dataset/002829.npy
2830,val,clean_music,,,55102,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/002830.npy
2831,val,clean_music,,,64856,Creative Commons Attribution,,/tmp/phi1/dataset/002831.npy
2832,val,clean_music,,,115772,Attribution,,/tmp/phi1/dataset/002832.npy
2833,val,clean_music,,,24428,Creative Commons Attribution,,/tmp/phi1/dataset/002833.npy
2834,val,clean_music,,,30058,Attribution-ShareAlike,,/tmp/phi1/dataset/002834.npy
2835,val,clean_music,,,75750,Creative Commons Attribution,,/tmp/phi1/dataset/002835.npy
2836,val,clean_music,,,7487,Attribution 3.0 United States,,/tmp/phi1/dataset/002836.npy
2837,val,clean_music,,,73170,Attribution 3.0 United States,,/tmp/phi1/dataset/002837.npy
2838,val,clean_music,,,114405,Attribution,,/tmp/phi1/dataset/002838.npy
2839,val,clean_music,,,93917,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/002839.npy
2840,val,clean_music,,,115772,Attribution,,/tmp/phi1/dataset/002840.npy
2841,val,clean_music,,,46158,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/002841.npy
2842,val,clean_music,,,73172,Attribution 3.0 United States,,/tmp/phi1/dataset/002842.npy
2843,val,clean_music,,,38901,Public Domain,,/tmp/phi1/dataset/002843.npy
2844,val,clean_music,,,147409,Attribution,,/tmp/phi1/dataset/002844.npy
2845,val,clean_music,,,141594,Attribution,,/tmp/phi1/dataset/002845.npy
2846,val,clean_music,,,75755,Creative Commons Attribution,,/tmp/phi1/dataset/002846.npy
2847,val,clean_music,,,128759,Attribution,,/tmp/phi1/dataset/002847.npy
2848,val,clean_music,,,141291,Attribution-ShareAlike,,/tmp/phi1/dataset/002848.npy
2849,val,clean_music,,,124175,Attribution,,/tmp/phi1/dataset/002849.npy
2850,val,clean_music,,,83715,Attribution-ShareAlike,,/tmp/phi1/dataset/002850.npy
2851,val,clean_music,,,63733,Attribution-ShareAlike,,/tmp/phi1/dataset/002851.npy
2852,val,clean_music,,,149775,Attribution,,/tmp/phi1/dataset/002852.npy
2853,val,clean_music,,,127193,Attribution-ShareAlike,,/tmp/phi1/dataset/002853.npy
2854,val,clean_music,,,129399,Attribution,,/tmp/phi1/dataset/002854.npy
2855,val,clean_music,,,75377,Creative Commons Attribution,,/tmp/phi1/dataset/002855.npy
2856,val,clean_music,,,133441,CC0 1.0 Universal,,/tmp/phi1/dataset/002856.npy
2857,val,clean_music,,,116880,Attribution,,/tmp/phi1/dataset/002857.npy
2858,val,clean_music,,,108421,Attribution,,/tmp/phi1/dataset/002858.npy
2859,val,clean_music,,,107025,Attribution-ShareAlike,,/tmp/phi1/dataset/002859.npy
2860,val,clean_music,,,118505,Attribution,,/tmp/phi1/dataset/002860.npy
2861,val,clean_music,,,136276,Attribution,,/tmp/phi1/dataset/002861.npy
2862,val,clean_music,,,75386,Creative Commons Attribution,,/tmp/phi1/dataset/002862.npy
2863,val,clean_music,,,107569,Attribution,,/tmp/phi1/dataset/002863.npy
2864,val,clean_music,,,123972,Attribution,,/tmp/phi1/dataset/002864.npy
2865,val,clean_music,,,58212,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/002865.npy
2866,val,clean_music,,,73169,Attribution 3.0 United States,,/tmp/phi1/dataset/002866.npy
2867,val,clean_music,,,126602,Attribution-ShareAlike,,/tmp/phi1/dataset/002867.npy
2868,val,clean_music,,,15487,Public Domain,,/tmp/phi1/dataset/002868.npy
2869,val,clean_music,,,121317,Attribution,,/tmp/phi1/dataset/002869.npy
2870,val,clean_music,,,107592,Attribution,,/tmp/phi1/dataset/002870.npy
2871,val,clean_music,,,143057,Attribution,,/tmp/phi1/dataset/002871.npy
2872,val,clean_music,,,63655,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/002872.npy
2873,val,clean_music,,,61012,Creative Commons Attribution,,/tmp/phi1/dataset/002873.npy
2874,val,clean_music,,,135365,Attribution,,/tmp/phi1/dataset/002874.npy
2875,val,clean_music,,,54467,Creative Commons Attribution,,/tmp/phi1/dataset/002875.npy
2876,val,clean_music,,,75933,Creative Commons Attribution,,/tmp/phi1/dataset/002876.npy
2877,val,clean_music,,,126300,Attribution,,/tmp/phi1/dataset/002877.npy
2878,val,clean_music,,,118478,Attribution,,/tmp/phi1/dataset/002878.npy
2879,val,clean_music,,,145003,Attribution,,/tmp/phi1/dataset/002879.npy
2880,val,clean_music,,,114404,Attribution,,/tmp/phi1/dataset/002880.npy
2881,val,clean_music,,,114275,Attribution,,/tmp/phi1/dataset/002881.npy
2882,val,clean_music,,,134359,Attribution,,/tmp/phi1/dataset/002882.npy
2883,val,clean_music,,,141561,Attribution,,/tmp/phi1/dataset/002883.npy
2884,val,clean_music,,,75933,Creative Commons Attribution,,/tmp/phi1/dataset/002884.npy
2885,val,clean_music,,,22477,Attribution 3.0 United States,,/tmp/phi1/dataset/002885.npy
2886,val,clean_music,,,114405,Attribution,,/tmp/phi1/dataset/002886.npy
2887,val,clean_music,,,22477,Attribution 3.0 United States,,/tmp/phi1/dataset/002887.npy
2888,val,clean_music,,,21997,Public Domain,,/tmp/phi1/dataset/002888.npy
2889,val,clean_music,,,10696,Creative Commons Attribution,,/tmp/phi1/dataset/002889.npy
2890,val,clean_music,,,98573,Attribution,,/tmp/phi1/dataset/002890.npy
2891,val,clean_music,,,88879,Attribution 3.0 United States,,/tmp/phi1/dataset/002891.npy
2892,val,clean_music,,,24428,Creative Commons Attribution,,/tmp/phi1/dataset/002892.npy
2893,val,clean_music,,,141561,Attribution,,/tmp/phi1/dataset/002893.npy
2894,val,clean_music,,,130131,Attribution,,/tmp/phi1/dataset/002894.npy
2895,val,clean_music,,,10696,Creative Commons Attribution,,/tmp/phi1/dataset/002895.npy
2896,val,clean_music,,,141903,Attribution-ShareAlike,,/tmp/phi1/dataset/002896.npy
2897,val,clean_music,,,114398,Attribution,,/tmp/phi1/dataset/002897.npy
2898,val,clean_music,,,24426,Creative Commons Attribution,,/tmp/phi1/dataset/002898.npy
2899,val,clean_music,,,107569,Attribution,,/tmp/phi1/dataset/002899.npy
2900,val,clean_music,,,145257,Attribution-ShareAlike,,/tmp/phi1/dataset/002900.npy
2901,val,clean_music,,,122364,Attribution,,/tmp/phi1/dataset/002901.npy
2902,val,clean_music,,,122086,Attribution-ShareAlike,,/tmp/phi1/dataset/002902.npy
2903,val,clean_music,,,75937,Creative Commons Attribution,,/tmp/phi1/dataset/002903.npy
2904,val,clean_music,,,148212,Attribution,,/tmp/phi1/dataset/002904.npy
2905,val,clean_music,,,135365,Attribution,,/tmp/phi1/dataset/002905.npy
2906,val,clean_music,,,44169,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/002906.npy
2907,val,clean_music,,,61010,Creative Commons Attribution,,/tmp/phi1/dataset/002907.npy
2908,val,clean_music,,,121314,Attribution,,/tmp/phi1/dataset/002908.npy
2909,val,clean_music,,,107425,Attribution,,/tmp/phi1/dataset/002909.npy
2910,val,clean_music,,,122359,Attribution,,/tmp/phi1/dataset/002910.npy
2911,val,clean_music,,,141291,Attribution-ShareAlike,,/tmp/phi1/dataset/002911.npy
2912,val,clean_music,,,135375,Attribution,,/tmp/phi1/dataset/002912.npy
2913,val,clean_music,,,139226,Attribution,,/tmp/phi1/dataset/002913.npy
2914,val,clean_music,,,133441,CC0 1.0 Universal,,/tmp/phi1/dataset/002914.npy
2915,val,clean_music,,,73822,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/002915.npy
2916,val,clean_music,,,112199,Attribution,,/tmp/phi1/dataset/002916.npy
2917,val,clean_music,,,52646,Attribution 3.0 United States,,/tmp/phi1/dataset/002917.npy
2918,val,clean_music,,,130131,Attribution,,/tmp/phi1/dataset/002918.npy
2919,val,clean_music,,,80516,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/002919.npy
2920,val,clean_music,,,126295,Attribution,,/tmp/phi1/dataset/002920.npy
2921,val,clean_music,,,134942,Attribution,,/tmp/phi1/dataset/002921.npy
2922,val,clean_music,,,114272,Attribution,,/tmp/phi1/dataset/002922.npy
2923,val,clean_music,,,123966,Attribution,,/tmp/phi1/dataset/002923.npy
2924,val,clean_music,,,121312,Attribution,,/tmp/phi1/dataset/002924.npy
2925,val,clean_music,,,91164,Creative Commons Attribution,,/tmp/phi1/dataset/002925.npy
2926,val,clean_music,,,147409,Attribution,,/tmp/phi1/dataset/002926.npy
2927,val,clean_music,,,135375,Attribution,,/tmp/phi1/dataset/002927.npy
2928,val,clean_music,,,114384,Attribution,,/tmp/phi1/dataset/002928.npy
2929,val,clean_music,,,122086,Attribution-ShareAlike,,/tmp/phi1/dataset/002929.npy
2930,val,clean_music,,,121320,Attribution,,/tmp/phi1/dataset/002930.npy
2931,val,clean_music,,,129399,Attribution,,/tmp/phi1/dataset/002931.npy
2932,val,clean_music,,,141593,Attribution,,/tmp/phi1/dataset/002932.npy
2933,val,clean_music,,,145609,Attribution,,/tmp/phi1/dataset/002933.npy
2934,val,clean_music,,,85791,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/002934.npy
2935,val,clean_music,,,38782,Attribution-Share Alike 3.0 United States,,/tmp/phi1/dataset/002935.npy
2936,val,clean_music,,,114268,Attribution,,/tmp/phi1/dataset/002936.npy
2937,val,clean_music,,,133456,CC0 1.0 Universal,,/tmp/phi1/dataset/002937.npy
2938,val,clean_music,,,71253,Attribution-ShareAlike 3.0 International,,/tmp/phi1/dataset/002938.npy
2939,val,clean_music,,,148233,Attribution,,/tmp/phi1/dataset/002939.npy
2940,val,clean_music,,,68839,Attribution 3.0 United States,,/tmp/phi1/dataset/002940.npy
2941,val,clean_music,,,148218,Attribution,,/tmp/phi1/dataset/002941.npy
2942,val,clean_music,,,115772,Attribution,,/tmp/phi1/dataset/002942.npy
2943,val,clean_music,,,141594,Attribution,,/tmp/phi1/dataset/002943.npy
2944,val,clean_music,,,88879,Attribution 3.0 United States,,/tmp/phi1/dataset/002944.npy
